sno,Date_Full,Station_City,Station_State,Data_Temperature_Avg_Temp,Data_Temperature_Max_Temp,Data_Temperature_Min_Temp
10389,14/08/2016,Burlington,Vermont,77,87,66
10390,14/08/2016,Lynchburg,Virginia,77,85,69
10391,14/08/2016,Norfolk,Virginia,83,90,76
10392,14/08/2016,Richmond,Virginia,82,91,73
10393,14/08/2016,Roanoke,Virginia,78,86,70
10394,14/08/2016,Wallops Island,Virginia,83,91,75
10395,14/08/2016,Washington,Virginia,85,95,76
10396,14/08/2016,Deer Park,Washington,65,82,47
10397,14/08/2016,Ephrata,Washington,72,87,56
10398,14/08/2016,Olympia,Washington,66,81,51
10399,14/08/2016,Quillayute,Washington,62,71,53
10400,14/08/2016,Seattle,Washington,70,81,59
10401,14/08/2016,Spokane,Washington,69,81,57
10402,14/08/2016,Yakima,Washington,73,90,55
10403,14/08/2016,Beckley,West Virginia,75,83,67
10404,14/08/2016,Charleston,West Virginia,80,89,71
10405,14/08/2016,Elkins,West Virginia,77,87,66
10406,14/08/2016,Huntington,West Virginia,81,90,72
10407,14/08/2016,Green Bay,Wisconsin,72,82,62
10408,14/08/2016,La Crosse,Wisconsin,77,86,67
10409,14/08/2016,Madison,Wisconsin,75,83,66
10410,14/08/2016,Milwaukee,Wisconsin,78,86,70
10411,14/08/2016,Casper,Wyoming,70,88,52
10412,14/08/2016,Cheyenne,Wyoming,69,85,53
10413,14/08/2016,Lander,Wyoming,70,87,53
10414,14/08/2016,Rawlins,Wyoming,65,83,46
10415,14/08/2016,Sheridan,Wyoming,70,85,54
10416,21/08/2016,Birmingham,Alabama,82,90,73
10417,21/08/2016,Huntsville,Alabama,82,91,72
10418,21/08/2016,Mobile,Alabama,82,90,74
10419,21/08/2016,Montgomery,Alabama,84,94,74
10420,21/08/2016,Anchorage,Alaska,60,66,54
10421,21/08/2016,Annette,Alaska,63,71,55
10422,21/08/2016,Bethel,Alaska,58,65,52
10423,21/08/2016,Bettles,Alaska,55,63,46
10424,21/08/2016,Cold Bay,Alaska,57,62,52
10425,21/08/2016,Cordova,Alaska,54,60,47
10426,21/08/2016,Delta Junction/Ft Greely,Alaska,58,67,48
10427,21/08/2016,Fairbanks,Alaska,60,68,51
10428,21/08/2016,Gulkana,Alaska,55,65,44
10429,21/08/2016,Gustavus,Alaska,60,60,60
10430,21/08/2016,Homer,Alaska,58,63,52
10431,21/08/2016,Iliamna,Alaska,58,63,52
10432,21/08/2016,Juneau,Alaska,57,63,51
10433,21/08/2016,Kenai,Alaska,57,63,51
10434,21/08/2016,Ketchikan,Alaska,61,67,54
10435,21/08/2016,King Salmon,Alaska,59,66,52
10436,21/08/2016,Kodiak,Alaska,57,62,51
10437,21/08/2016,Kotzebue,Alaska,55,59,51
10438,21/08/2016,Mc Grath,Alaska,60,68,52
10439,21/08/2016,Nome,Alaska,52,57,46
10440,21/08/2016,Northway,Alaska,55,68,42
10441,21/08/2016,Palmer,Alaska,58,66,50
10442,21/08/2016,Petersburg,Alaska,60,60,60
10443,21/08/2016,Puntilla Lake,Alaska,60,60,60
10444,21/08/2016,Shemya,Alaska,60,60,60
10445,21/08/2016,Sitka,Alaska,57,61,52
10446,21/08/2016,Skagway,Alaska,58,63,53
10447,21/08/2016,St Paul Island,Alaska,60,60,60
10448,21/08/2016,Talkeetna,Alaska,58,65,50
10449,21/08/2016,Tanana,Alaska,57,67,47
10450,21/08/2016,Utqiagvik (Barrow),Alaska,38,42,33
10451,21/08/2016,Wrangell,Alaska,60,60,60
10452,21/08/2016,Yakutat,Alaska,56,60,50
10453,21/08/2016,Douglas Bisbee,Arizona,75,91,59
10454,21/08/2016,Kingman,Arizona,83,96,69
10455,21/08/2016,Phoenix,Arizona,94,105,82
10456,21/08/2016,Tucson,Arizona,87,99,75
10457,21/08/2016,Winslow,Arizona,75,91,60
10458,21/08/2016,Fort Smith,Arkansas,77,84,70
10459,21/08/2016,Harrison,Arkansas,72,79,65
10460,21/08/2016,North Little Rock,Arkansas,75,79,71
10461,21/08/2016,Bakersfield,California,88,102,73
10462,21/08/2016,Bishop,California,77,99,54
10463,21/08/2016,China Lake,California,85,103,66
10464,21/08/2016,Concord,California,72,88,57
10465,21/08/2016,Eureka,California,57,62,51
10466,21/08/2016,Fresno,California,85,101,69
10467,21/08/2016,Hayward,California,66,73,58
10468,21/08/2016,Long Beach,California,75,87,63
10469,21/08/2016,Los Angeles,California,68,74,62
10470,21/08/2016,Red Bluff,California,84,100,68
10471,21/08/2016,Redding,California,86,104,68
10472,21/08/2016,Sacramento,California,75,92,58
10473,21/08/2016,Salinas,California,62,68,56
10474,21/08/2016,San Diego,California,74,79,67
10475,21/08/2016,San Francisco,California,64,70,56
10476,21/08/2016,Sandberg,California,81,93,68
10477,21/08/2016,Santa Barbara,California,65,72,57
10478,21/08/2016,Santa Maria,California,62,70,53
10479,21/08/2016,Stockton,California,77,95,59
10480,21/08/2016,Alamosa,Colorado,60,77,42
10481,21/08/2016,Colorado Springs,Colorado,68,82,52
10482,21/08/2016,Craig,Colorado,64,86,41
10483,21/08/2016,Denver,Colorado,70,87,53
10484,21/08/2016,Grand Junction,Colorado,75,90,60
10485,21/08/2016,Pueblo,Colorado,73,89,56
10486,21/08/2016,Bridgeport,Connecticut,80,86,73
10487,21/08/2016,Windsor Locks,Connecticut,77,87,67
10488,21/08/2016,Newark,DE,81,90,72
10489,21/08/2016,Wilmington,Delaware,81,90,72
10490,21/08/2016,Daytona Beach,Florida,84,93,75
10491,21/08/2016,Fort Lauderdale,Florida,85,90,80
10492,21/08/2016,Gainesville,Florida,83,94,72
10493,21/08/2016,Jacksonville,Florida,84,94,73
10494,21/08/2016,Key West,Florida,85,89,80
10495,21/08/2016,Miami,Florida,85,91,78
10496,21/08/2016,Orlando,Florida,84,92,75
10497,21/08/2016,Pensacola,Florida,83,90,77
10498,21/08/2016,Tallahassee,Florida,85,95,75
10499,21/08/2016,Tampa,Florida,85,92,77
10500,21/08/2016,Vero Beach,Florida,84,90,76
10501,21/08/2016,West Palm Beach,Florida,86,91,80
10502,21/08/2016,Alma,Georgia,83,94,72
10503,21/08/2016,Athens,Georgia,82,92,71
10504,21/08/2016,Atlanta,Georgia,83,92,73
10505,21/08/2016,Augusta,Georgia,84,96,72
10506,21/08/2016,Macon,Georgia,84,94,73
10507,21/08/2016,Savannah,Georgia,85,95,75
10508,21/08/2016,Hilo,Hawaii,77,84,69
10509,21/08/2016,Honolulu,Hawaii,82,88,76
10510,21/08/2016,Kahului,Hawaii,80,88,72
10511,21/08/2016,Kaunakakai,Hawaii,81,87,74
10512,21/08/2016,Lihue,Hawaii,80,86,75
10513,21/08/2016,Boise,Idaho,79,95,64
10514,21/08/2016,Lewiston,Idaho,80,97,62
10515,21/08/2016,Pocatello,Idaho,70,90,49
10516,21/08/2016,Chicago,Illinois,74,82,66
10517,21/08/2016,Moline,Illinois,74,83,65
10518,21/08/2016,Peoria,Illinois,75,83,66
10519,21/08/2016,Quincy,Illinois,74,82,65
10520,21/08/2016,Rockford,Illinois,73,82,64
10521,21/08/2016,Springfield,Illinois,76,83,68
10522,21/08/2016,Evansville,Indiana,77,82,71
10523,21/08/2016,Fort Wayne,Indiana,74,81,65
10524,21/08/2016,Indianapolis,Indiana,76,82,69
10525,21/08/2016,South Bend,Indiana,72,79,65
10526,21/08/2016,Cedar Rapids,Iowa,72,81,62
10527,21/08/2016,Des Moines,Iowa,75,84,65
10528,21/08/2016,Dubuque,Iowa,71,80,62
10529,21/08/2016,Sioux City,Iowa,73,84,62
10530,21/08/2016,Waterloo,Iowa,71,81,61
10531,21/08/2016,Concordia,Kansas,75,87,63
10532,21/08/2016,Dodge City,Kansas,76,91,60
10533,21/08/2016,Goodland,Kansas,72,88,55
10534,21/08/2016,Medicine Lodge,Kansas,76,89,63
10535,21/08/2016,Topeka,Kansas,75,87,62
10536,21/08/2016,Wichita,Kansas,76,87,65
10537,21/08/2016,Covington,Kentucky,76,82,69
10538,21/08/2016,Jackson,Kentucky,76,82,68
10539,21/08/2016,Lexington,Kentucky,76,83,70
10540,21/08/2016,Louisville,Kentucky,79,85,72
10541,21/08/2016,Paducah,Kentucky,77,82,71
10542,21/08/2016,Baton Rouge,Louisiana,83,92,74
10543,21/08/2016,Lake Charles,Louisiana,82,88,75
10544,21/08/2016,New Orleans,Louisiana,86,92,79
10545,21/08/2016,Shreveport,Louisiana,80,86,74
10546,21/08/2016,Slidell,Louisiana,83,91,75
10547,21/08/2016,Bangor,Maine,69,80,57
10548,21/08/2016,Caribou,Maine,66,77,55
10549,21/08/2016,Portland,Maine,72,82,61
10550,21/08/2016,Baltimore,Maryland,80,89,70
10551,21/08/2016,Salisbury,Maryland,81,91,71
10552,21/08/2016,Boston,Massachusetts,76,84,68
10553,21/08/2016,Milton,Massachusetts,76,86,66
10554,21/08/2016,Worcester,Massachusetts,73,81,65
10555,21/08/2016,Alpena,Michigan,71,81,60
10556,21/08/2016,Detroit,Michigan,75,83,67
10557,21/08/2016,Flint,Michigan,76,85,66
10558,21/08/2016,Grand Rapids,Michigan,73,81,64
10559,21/08/2016,Houghton Lake,Michigan,70,80,60
10560,21/08/2016,Lansing,Michigan,73,81,64
10561,21/08/2016,Marquette,Michigan,65,74,55
10562,21/08/2016,Muskegon,Michigan,73,81,66
10563,21/08/2016,Sault Ste Marie,Michigan,71,78,62
10564,21/08/2016,Duluth,Minnesota,67,76,58
10565,21/08/2016,International Falls,Minnesota,63,76,48
10566,21/08/2016,Minneapolis,Minnesota,71,80,63
10567,21/08/2016,Rochester,Minnesota,68,77,59
10568,21/08/2016,St Cloud,Minnesota,67,76,57
10569,21/08/2016,Greenville,Mississippi,81,88,73
10570,21/08/2016,Greenwood,Mississippi,81,89,72
10571,21/08/2016,Gulfport,Mississippi,83,89,77
10572,21/08/2016,Hattiesburg,Mississippi,83,91,73
10573,21/08/2016,Jackson,Mississippi,82,90,74
10574,21/08/2016,Meridian,Mississippi,83,93,73
10575,21/08/2016,Tupelo,Mississippi,82,90,73
10576,21/08/2016,Cape Girardeau,Missouri,76,81,70
10577,21/08/2016,Columbia,Missouri,74,82,65
10578,21/08/2016,Kansas City,Missouri,74,85,62
10579,21/08/2016,Rolla/Vichy,Missouri,73,81,64
10580,21/08/2016,Springfield,Missouri,74,83,64
10581,21/08/2016,St Joseph,Missouri,74,84,62
10582,21/08/2016,St Louis,Missouri,78,86,71
10583,21/08/2016,Billings,Montana,69,84,54
10584,21/08/2016,Butte,Montana,62,82,41
10585,21/08/2016,Cut Bank,Montana,62,78,46
10586,21/08/2016,Dillon,Montana,65,84,46
10587,21/08/2016,Glasgow,Montana,69,84,55
10588,21/08/2016,Great Falls,Montana,65,82,48
10589,21/08/2016,Havre,Montana,67,84,50
10590,21/08/2016,Helena,Montana,69,86,51
10591,21/08/2016,Kalispell,Montana,66,85,46
10592,21/08/2016,Miles City,Montana,70,85,55
10593,21/08/2016,Missoula,Montana,69,90,49
10594,21/08/2016,Grand Island,Nebraska,72,84,59
10595,21/08/2016,Lincoln,Nebraska,74,86,62
10596,21/08/2016,Norfolk,Nebraska,71,83,58
10597,21/08/2016,North Platte,Nebraska,70,87,53
10598,21/08/2016,Omaha,Nebraska,74,84,64
10599,21/08/2016,Scottsbluff,Nebraska,68,86,50
10600,21/08/2016,Sidney,Nebraska,68,85,49
10601,21/08/2016,Valentine,Nebraska,70,86,54
10602,21/08/2016,Ely,Nevada,67,89,45
10603,21/08/2016,Eureka,Nevada,70,91,49
10604,21/08/2016,Las Vegas,Nevada,94,104,83
10605,21/08/2016,Mercury,Nevada,86,100,70
10606,21/08/2016,Reno,Nevada,79,96,62
10607,21/08/2016,Winnemucca,Nevada,74,97,51
10608,21/08/2016,Concord,New Hampshire,73,85,60
10609,21/08/2016,Mt. Washington,New Hampshire,50,55,45
10610,21/08/2016,Atlantic City,New Jersey,80,89,71
10611,21/08/2016,Newark,New Jersey,82,89,74
10612,21/08/2016,Albuquerque,New Mexico,74,86,61
10613,21/08/2016,Clayton,New Mexico,70,83,57
10614,21/08/2016,Roswell,New Mexico,76,89,62
10615,21/08/2016,Albany,New York,75,84,65
10616,21/08/2016,Binghamton,New York,70,78,62
10617,21/08/2016,Buffalo,New York,76,84,67
10618,21/08/2016,Glens Falls,New York,71,81,60
10619,21/08/2016,Islip,New York,80,86,73
10620,21/08/2016,New York,New York,83,88,76
10621,21/08/2016,Rochester,New York,75,84,66
10622,21/08/2016,Syracuse,New York,74,83,65
10623,21/08/2016,Asheville,North Carolina,76,84,67
10624,21/08/2016,Cape Hatteras,North Carolina,83,89,76
10625,21/08/2016,Charlotte,North Carolina,84,94,73
10626,21/08/2016,Greensboro,North Carolina,82,91,73
10627,21/08/2016,Hickory,North Carolina,80,89,71
10628,21/08/2016,Raleigh/Durham,North Carolina,84,93,74
10629,21/08/2016,Wilmington,North Carolina,83,92,74
10630,21/08/2016,Bismarck,North Dakota,66,79,53
10631,21/08/2016,Dickinson,North Dakota,64,80,48
10632,21/08/2016,Fargo,North Dakota,68,79,56
10633,21/08/2016,Grand Forks,North Dakota,68,80,55
10634,21/08/2016,Williston,North Dakota,69,85,53
10635,21/08/2016,Akron,Ohio,76,84,67
10636,21/08/2016,Cleveland,Ohio,77,84,69
10637,21/08/2016,Columbus,Ohio,75,82,68
10638,21/08/2016,Dayton,Ohio,74,81,67
10639,21/08/2016,Mansfield,Ohio,75,82,66
10640,21/08/2016,Toledo,Ohio,74,81,65
10641,21/08/2016,Youngstown/Warren,Ohio,74,83,65
10642,21/08/2016,Gage,Oklahoma,78,92,62
10643,21/08/2016,Oklahoma City,Oklahoma,78,89,66
10644,21/08/2016,Ponca City,Oklahoma,77,88,66
10645,21/08/2016,Tulsa,Oklahoma,78,88,67
10646,21/08/2016,Astoria,Oregon,65,74,55
10647,21/08/2016,Burns,Oregon,71,94,48
10648,21/08/2016,Eugene,Oregon,73,93,52
10649,21/08/2016,Medford,Oregon,83,102,63
10650,21/08/2016,Pendleton,Oregon,77,94,59
10651,21/08/2016,Portland,Oregon,76,90,60
10652,21/08/2016,Redmond,Oregon,70,93,47
10653,21/08/2016,Salem,Oregon,75,93,56
10654,21/08/2016,Allentown,Pennsylvania,79,89,68
10655,21/08/2016,Erie,Pennsylvania,76,83,67
10656,21/08/2016,Harrisburg,Pennsylvania,80,89,71
10657,21/08/2016,Philadelphia,Pennsylvania,83,91,74
10658,21/08/2016,Pittsburgh,Pennsylvania,75,82,67
10659,21/08/2016,Wilkes-Barre/Scranton,Pennsylvania,75,84,66
10660,21/08/2016,Williamsport,Pennsylvania,77,86,67
10661,21/08/2016,San Juan,Puerto Rico,84,89,78
10662,21/08/2016,Providence,Rhode Island,77,85,69
10663,21/08/2016,Anderson,South Carolina,82,92,72
10664,21/08/2016,Charleston,South Carolina,85,94,75
10665,21/08/2016,Columbia,South Carolina,85,95,75
10666,21/08/2016,Greer,South Carolina,81,90,72
10667,21/08/2016,Aberdeen,South Dakota,69,81,56
10668,21/08/2016,Huron,South Dakota,70,82,58
10669,21/08/2016,Pierre,South Dakota,70,83,57
10670,21/08/2016,Rapid City,South Dakota,66,80,51
10671,21/08/2016,Sioux Falls,South Dakota,72,82,60
10672,21/08/2016,Bristol/Jhnsn Cty/Kngsprt,Tennessee,77,86,68
10673,21/08/2016,Chattanooga,Tennessee,82,91,72
10674,21/08/2016,Clarksville,Tennessee,77,82,70
10675,21/08/2016,Crossville,Tennessee,75,83,66
10676,21/08/2016,Knoxville,Tennessee,80,88,71
10677,21/08/2016,Memphis,Tennessee,80,85,74
10678,21/08/2016,Nashville,Tennessee,79,86,72
10679,21/08/2016,Oak Ridge,Tennessee,79,87,70
10680,21/08/2016,Abilene,Texas,77,85,68
10681,21/08/2016,Amarillo,Texas,72,85,59
10682,21/08/2016,Austin/Bergstrom,Texas,78,84,72
10683,21/08/2016,Austin/City,Texas,78,84,73
10684,21/08/2016,Beaumont/Port Arthur,Texas,82,89,75
10685,21/08/2016,Brownsville,Texas,86,94,77
10686,21/08/2016,Childress,Texas,78,89,66
10687,21/08/2016,College Station,Texas,79,86,73
10688,21/08/2016,Corpus Christi,Texas,84,91,76
10689,21/08/2016,Dalhart,Texas,73,89,57
10690,21/08/2016,Dallas,Texas,79,84,73
10691,21/08/2016,Dallas-Fort Worth,Texas,79,85,72
10692,21/08/2016,Del Rio,Texas,81,88,73
10693,21/08/2016,El Paso,Texas,79,91,68
10694,21/08/2016,Fort Worth,Texas,79,86,73
10695,21/08/2016,Galveston,Texas,83,87,78
10696,21/08/2016,Houston,Texas,81,87,75
10697,21/08/2016,Lubbock,Texas,75,88,61
10698,21/08/2016,Midland,Texas,78,88,67
10699,21/08/2016,San Angelo,Texas,78,87,69
10700,21/08/2016,San Antonio,Texas,79,85,73
10701,21/08/2016,Victoria,Texas,81,87,74
10702,21/08/2016,Waco,Texas,78,82,73
10703,21/08/2016,Wichita Falls,Texas,76,86,67
10704,21/08/2016,Salt Lake City,Utah,81,93,68
10705,21/08/2016,Blacksburg,VA,78,86,70
10706,21/08/2016,Burlington,Vermont,73,82,63
10707,21/08/2016,Lynchburg,Virginia,78,88,69
10708,21/08/2016,Norfolk,Virginia,83,91,75
10709,21/08/2016,Richmond,Virginia,82,93,72
10710,21/08/2016,Roanoke,Virginia,78,86,70
10711,21/08/2016,Wallops Island,Virginia,82,91,73
10712,21/08/2016,Washington,Virginia,84,94,73
10713,21/08/2016,Deer Park,Washington,69,91,47
10714,21/08/2016,Ephrata,Washington,78,95,62
10715,21/08/2016,Olympia,Washington,69,86,52
10716,21/08/2016,Quillayute,Washington,65,77,52
10717,21/08/2016,Seattle,Washington,72,84,59
10718,21/08/2016,Spokane,Washington,76,91,61
10719,21/08/2016,Yakima,Washington,78,96,58
10720,21/08/2016,Beckley,West Virginia,73,81,65
10721,21/08/2016,Charleston,West Virginia,78,87,69
10722,21/08/2016,Elkins,West Virginia,74,83,65
10723,21/08/2016,Huntington,West Virginia,77,85,69
10724,21/08/2016,Green Bay,Wisconsin,70,80,60
10725,21/08/2016,La Crosse,Wisconsin,72,81,63
10726,21/08/2016,Madison,Wisconsin,71,80,61
10727,21/08/2016,Milwaukee,Wisconsin,75,83,67
10728,21/08/2016,Casper,Wyoming,62,80,44
10729,21/08/2016,Cheyenne,Wyoming,65,81,48
10730,21/08/2016,Lander,Wyoming,65,80,50
10731,21/08/2016,Rawlins,Wyoming,60,79,41
10732,21/08/2016,Sheridan,Wyoming,66,83,48
10733,28/08/2016,Birmingham,Alabama,83,92,74
10734,28/08/2016,Huntsville,Alabama,83,94,71
10735,28/08/2016,Mobile,Alabama,83,92,74
10736,28/08/2016,Montgomery,Alabama,85,96,74
10737,28/08/2016,Anchorage,Alaska,61,68,54
10738,28/08/2016,Annette,Alaska,65,72,56
10739,28/08/2016,Bethel,Alaska,57,64,50
10740,28/08/2016,Bettles,Alaska,56,66,44
10741,28/08/2016,Cold Bay,Alaska,57,63,51
10742,28/08/2016,Cordova,Alaska,57,66,47
10743,28/08/2016,Delta Junction/Ft Greely,Alaska,59,65,52
10744,28/08/2016,Fairbanks,Alaska,61,69,51
10745,28/08/2016,Gulkana,Alaska,57,66,48
10746,28/08/2016,Gustavus,Alaska,60,60,60
10747,28/08/2016,Homer,Alaska,60,67,51
10748,28/08/2016,Iliamna,Alaska,59,66,52
10749,28/08/2016,Juneau,Alaska,59,67,51
10750,28/08/2016,Kenai,Alaska,58,66,50
10751,28/08/2016,Ketchikan,Alaska,64,70,57
10752,28/08/2016,King Salmon,Alaska,60,69,51
10753,28/08/2016,Kodiak,Alaska,60,65,55
10754,28/08/2016,Kotzebue,Alaska,53,57,49
10755,28/08/2016,Mc Grath,Alaska,58,65,51
10756,28/08/2016,Nome,Alaska,49,55,44
10757,28/08/2016,Northway,Alaska,56,66,45
10758,28/08/2016,Palmer,Alaska,58,66,50
10759,28/08/2016,Petersburg,Alaska,60,60,60
10760,28/08/2016,Puntilla Lake,Alaska,60,60,60
10761,28/08/2016,Shemya,Alaska,60,60,60
10762,28/08/2016,Sitka,Alaska,60,63,56
10763,28/08/2016,Skagway,Alaska,62,69,55
10764,28/08/2016,St Paul Island,Alaska,60,60,60
10765,28/08/2016,Talkeetna,Alaska,60,67,51
10766,28/08/2016,Tanana,Alaska,58,68,48
10767,28/08/2016,Utqiagvik (Barrow),Alaska,42,48,36
10768,28/08/2016,Wrangell,Alaska,60,60,60
10769,28/08/2016,Yakutat,Alaska,58,66,50
10770,28/08/2016,Douglas Bisbee,Arizona,74,90,58
10771,28/08/2016,Kingman,Arizona,76,88,63
10772,28/08/2016,Phoenix,Arizona,88,99,77
10773,28/08/2016,Tucson,Arizona,83,95,70
10774,28/08/2016,Winslow,Arizona,68,81,55
10775,28/08/2016,Fort Smith,Arkansas,81,90,71
10776,28/08/2016,Harrison,Arkansas,76,86,66
10777,28/08/2016,North Little Rock,Arkansas,81,90,72
10778,28/08/2016,Bakersfield,California,82,95,68
10779,28/08/2016,Bishop,California,74,95,52
10780,28/08/2016,China Lake,California,81,99,63
10781,28/08/2016,Concord,California,70,82,58
10782,28/08/2016,Eureka,California,56,60,51
10783,28/08/2016,Fresno,California,79,94,64
10784,28/08/2016,Hayward,California,66,72,60
10785,28/08/2016,Long Beach,California,72,80,65
10786,28/08/2016,Los Angeles,California,69,75,64
10787,28/08/2016,Red Bluff,California,78,95,62
10788,28/08/2016,Redding,California,79,97,62
10789,28/08/2016,Sacramento,California,70,85,55
10790,28/08/2016,Salinas,California,64,70,58
10791,28/08/2016,San Diego,California,71,75,66
10792,28/08/2016,San Francisco,California,64,70,58
10793,28/08/2016,Sandberg,California,77,87,66
10794,28/08/2016,Santa Barbara,California,66,73,57
10795,28/08/2016,Santa Maria,California,62,69,54
10796,28/08/2016,Stockton,California,73,89,56
10797,28/08/2016,Alamosa,Colorado,55,71,38
10798,28/08/2016,Colorado Springs,Colorado,66,78,52
10799,28/08/2016,Craig,Colorado,61,81,41
10800,28/08/2016,Denver,Colorado,67,81,53
10801,28/08/2016,Grand Junction,Colorado,69,82,57
10802,28/08/2016,Pueblo,Colorado,72,87,56
10803,28/08/2016,Bridgeport,Connecticut,76,85,67
10804,28/08/2016,Windsor Locks,Connecticut,73,85,60
10805,28/08/2016,Newark,DE,76,87,64
10806,28/08/2016,Wilmington,Delaware,76,87,64
10807,28/08/2016,Daytona Beach,Florida,85,92,77
10808,28/08/2016,Fort Lauderdale,Florida,86,91,80
10809,28/08/2016,Gainesville,Florida,84,94,73
10810,28/08/2016,Jacksonville,Florida,82,92,72
10811,28/08/2016,Key West,Florida,83,89,77
10812,28/08/2016,Miami,Florida,86,92,80
10813,28/08/2016,Orlando,Florida,85,92,77
10814,28/08/2016,Pensacola,Florida,84,91,76
10815,28/08/2016,Tallahassee,Florida,86,96,76
10816,28/08/2016,Tampa,Florida,86,93,78
10817,28/08/2016,Vero Beach,Florida,84,90,77
10818,28/08/2016,West Palm Beach,Florida,85,91,79
10819,28/08/2016,Alma,Georgia,81,92,70
10820,28/08/2016,Athens,Georgia,81,90,71
10821,28/08/2016,Atlanta,Georgia,82,90,73
10822,28/08/2016,Augusta,Georgia,82,94,70
10823,28/08/2016,Macon,Georgia,83,95,70
10824,28/08/2016,Savannah,Georgia,83,93,72
10825,28/08/2016,Hilo,Hawaii,77,82,71
10826,28/08/2016,Honolulu,Hawaii,81,86,75
10827,28/08/2016,Kahului,Hawaii,82,89,74
10828,28/08/2016,Kaunakakai,Hawaii,81,87,74
10829,28/08/2016,Lihue,Hawaii,81,86,75
10830,28/08/2016,Boise,Idaho,70,85,55
10831,28/08/2016,Lewiston,Idaho,73,88,57
10832,28/08/2016,Pocatello,Idaho,63,82,44
10833,28/08/2016,Chicago,Illinois,74,82,65
10834,28/08/2016,Moline,Illinois,74,83,63
10835,28/08/2016,Peoria,Illinois,75,83,65
10836,28/08/2016,Quincy,Illinois,75,83,65
10837,28/08/2016,Rockford,Illinois,73,82,63
10838,28/08/2016,Springfield,Illinois,77,86,67
10839,28/08/2016,Evansville,Indiana,78,88,68
10840,28/08/2016,Fort Wayne,Indiana,73,83,62
10841,28/08/2016,Indianapolis,Indiana,77,86,68
10842,28/08/2016,South Bend,Indiana,72,81,63
10843,28/08/2016,Cedar Rapids,Iowa,71,80,61
10844,28/08/2016,Des Moines,Iowa,74,82,64
10845,28/08/2016,Dubuque,Iowa,70,79,60
10846,28/08/2016,Sioux City,Iowa,70,80,59
10847,28/08/2016,Waterloo,Iowa,69,79,59
10848,28/08/2016,Concordia,Kansas,74,83,63
10849,28/08/2016,Dodge City,Kansas,75,87,62
10850,28/08/2016,Goodland,Kansas,68,82,54
10851,28/08/2016,Medicine Lodge,Kansas,76,87,65
10852,28/08/2016,Topeka,Kansas,76,86,66
10853,28/08/2016,Wichita,Kansas,79,88,69
10854,28/08/2016,Covington,Kentucky,77,87,66
10855,28/08/2016,Jackson,Kentucky,77,87,67
10856,28/08/2016,Lexington,Kentucky,78,89,66
10857,28/08/2016,Louisville,Kentucky,81,90,71
10858,28/08/2016,Paducah,Kentucky,79,90,67
10859,28/08/2016,Baton Rouge,Louisiana,84,93,74
10860,28/08/2016,Lake Charles,Louisiana,82,89,75
10861,28/08/2016,New Orleans,Louisiana,86,93,79
10862,28/08/2016,Shreveport,Louisiana,83,93,74
10863,28/08/2016,Slidell,Louisiana,82,91,74
10864,28/08/2016,Bangor,Maine,69,80,57
10865,28/08/2016,Caribou,Maine,67,77,57
10866,28/08/2016,Portland,Maine,71,82,60
10867,28/08/2016,Baltimore,Maryland,76,86,65
10868,28/08/2016,Salisbury,Maryland,75,86,63
10869,28/08/2016,Boston,Massachusetts,75,84,66
10870,28/08/2016,Milton,Massachusetts,74,84,63
10871,28/08/2016,Worcester,Massachusetts,70,79,61
10872,28/08/2016,Alpena,Michigan,69,81,57
10873,28/08/2016,Detroit,Michigan,74,84,64
10874,28/08/2016,Flint,Michigan,72,83,61
10875,28/08/2016,Grand Rapids,Michigan,71,80,61
10876,28/08/2016,Houghton Lake,Michigan,68,78,57
10877,28/08/2016,Lansing,Michigan,71,81,60
10878,28/08/2016,Marquette,Michigan,64,73,54
10879,28/08/2016,Muskegon,Michigan,71,79,62
10880,28/08/2016,Sault Ste Marie,Michigan,65,74,57
10881,28/08/2016,Duluth,Minnesota,66,75,56
10882,28/08/2016,International Falls,Minnesota,63,76,50
10883,28/08/2016,Minneapolis,Minnesota,70,78,62
10884,28/08/2016,Rochester,Minnesota,67,77,58
10885,28/08/2016,St Cloud,Minnesota,66,76,56
10886,28/08/2016,Greenville,Mississippi,83,93,73
10887,28/08/2016,Greenwood,Mississippi,83,93,73
10888,28/08/2016,Gulfport,Mississippi,83,91,75
10889,28/08/2016,Hattiesburg,Mississippi,83,93,73
10890,28/08/2016,Jackson,Mississippi,83,93,73
10891,28/08/2016,Meridian,Mississippi,85,95,74
10892,28/08/2016,Tupelo,Mississippi,83,92,72
10893,28/08/2016,Cape Girardeau,Missouri,78,89,68
10894,28/08/2016,Columbia,Missouri,76,85,67
10895,28/08/2016,Kansas City,Missouri,75,85,65
10896,28/08/2016,Rolla/Vichy,Missouri,76,85,66
10897,28/08/2016,Springfield,Missouri,78,87,68
10898,28/08/2016,St Joseph,Missouri,74,83,64
10899,28/08/2016,St Louis,Missouri,81,90,71
10900,28/08/2016,Billings,Montana,66,79,52
10901,28/08/2016,Butte,Montana,55,72,37
10902,28/08/2016,Cut Bank,Montana,58,70,46
10903,28/08/2016,Dillon,Montana,60,77,43
10904,28/08/2016,Glasgow,Montana,64,78,50
10905,28/08/2016,Great Falls,Montana,62,75,48
10906,28/08/2016,Havre,Montana,61,75,46
10907,28/08/2016,Helena,Montana,65,79,50
10908,28/08/2016,Kalispell,Montana,62,77,46
